视频ID,帧序号,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面,身体平面与Y轴夹角_度_X轴为0向上为正_0到180,左髋X轴位移,右髋X轴位移,肩线中心X轴位移,左手X轴位移,肩线旋转减髋线旋转_度,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__合规,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__超下限,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__超上限,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__偏差,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__审判_0标准1轻微2异常,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__合规,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__超下限,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__超上限,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__偏差,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__审判_0标准1轻微2异常,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__合规,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__超下限,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__超上限,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__偏差,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__审判_0标准1轻微2异常,左髋X轴位移__合规,左髋X轴位移__超下限,左髋X轴位移__超上限,左髋X轴位移__偏差,左髋X轴位移__审判_0标准1轻微2异常,右髋X轴位移__合规,右髋X轴位移__超下限,右髋X轴位移__超上限,右髋X轴位移__偏差,右髋X轴位移__审判_0标准1轻微2异常,肩线中心X轴位移__合规,肩线中心X轴位移__超下限,肩线中心X轴位移__超上限,肩线中心X轴位移__偏差,肩线中心X轴位移__审判_0标准1轻微2异常,左手X轴位移__合规,左手X轴位移__超下限,左手X轴位移__超上限,左手X轴位移__偏差,左手X轴位移__审判_0标准1轻微2异常,肩线旋转减髋线旋转_度__合规,肩线旋转减髋线旋转_度__超下限,肩线旋转减髋线旋转_度__超上限,肩线旋转减髋线旋转_度__偏差,肩线旋转减髋线旋转_度__审判_0标准1轻微2异常,帧级加权偏差,帧级评分_0到100,异常指标数_帧级,轻微偏差指标数_帧级,帧级结论,帧级异常_连续过滤后,帧级结论_连续过滤后
1,252,-171.56646206306473,-166.4353628795617,160.5189488409548,-0.011286377906799316,0.0234164297580719,0.01005961000919342,-0.044604986906051636,-5.131099183503039,0,1,0,3.0266323567253615,2,0,1,0,3.203570461863483,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8795580449772487,12.044195502275134,2,0,不标准,1,不标准
1,253,-170.11998563594253,-165.00473283208717,162.49446822352348,-0.0113639235496521,0.024466127157211304,0.008728235960006714,-0.04523947834968567,-5.1152528038553555,0,1,0,2.9979835196668407,2,0,1,0,3.173385195399286,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8712520538916886,12.874794610831142,2,0,不标准,1,不标准
1,254,-169.84731883073235,-164.47542421603924,163.3161453039668,-0.011528879404067993,0.024819254875183105,0.00859890878200531,-0.044667601585388184,-5.371894614693105,0,1,0,2.9925830950714154,2,0,1,0,3.162217163771958,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8689129777190644,13.108702228093561,2,0,不标准,1,不标准
1,255,-170.16213899005695,-163.99254740882392,163.0345805016212,-0.011445879936218262,0.0255049467086792,0.00852087140083313,-0.044946640729904175,-6.169591581233021,0,1,0,2.998818406811111,2,0,1,0,3.152028809961757,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8683549011914637,13.164509880853625,2,0,不标准,1,不标准
1,256,-171.0926644564787,-164.48807837199962,163.0153825602848,-0.011250406503677368,0.025865525007247925,0.009066954255104065,-0.044671714305877686,-6.604586084479081,0,1,0,3.0172483459144797,2,0,1,0,3.162484157373985,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8724328239936655,12.756717600633449,2,0,不标准,1,不标准
1,257,-172.30155398760286,-165.54294102368405,162.35476306010787,-0.011104106903076172,0.025997549295425415,0.0092221200466156,-0.04504445195198059,-6.758612963918807,0,1,0,3.041191549239149,2,0,1,0,3.1847410016786553,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8789551836589841,12.104481634101594,2,0,不标准,1,不标准
1,258,-172.49457858310046,-165.61110911761548,162.28440114053342,-0.010776042938232422,0.026146769523620605,0.009453311562538147,-0.045719146728515625,-6.883469465484978,0,1,0,3.045014584361608,2,0,1,0,3.1861792994994715,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8796979600745053,12.03020399254947,2,0,不标准,1,不标准
1,259,-172.70319679412995,-165.78019685930033,161.83178556900032,-0.010412842035293579,0.026183992624282837,0.009442180395126343,-0.04559549689292908,-6.922999934829619,0,1,0,3.049146465824146,2,0,1,0,3.189746929403231,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8807849499144531,11.92150500855469,2,0,不标准,1,不标准
1,260,-172.2770920529633,-165.36153042506282,163.26325875381465,-0.0102577805519104,0.026143044233322144,0.009671494364738464,-0.045440077781677246,-6.915561627900473,0,1,0,3.0407070574309976,2,0,1,0,3.180913368344323,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8783464130506334,12.165358694936657,2,0,不标准,1,不标准
1,261,-173.17734025817393,-165.46146537954584,162.64140047279184,-0.009755522012710571,0.025397956371307373,0.011687099933624268,-0.041770875453948975,-7.715874878628085,0,1,0,3.058537326669893,2,0,1,0,3.183021924106508,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8811613059919624,11.883869400803759,2,0,不标准,1,不标准
1,262,-174.9432997076717,-166.0245726865883,163.13834881705938,-0.008640885353088379,0.024725615978240967,0.011997401714324951,-0.04150444269180298,-8.918727021083413,0,1,0,3.093513827891744,2,0,1,0,3.1949030838382066,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8877765051854046,11.222349481459537,2,0,不标准,1,不标准
1,263,-175.37873112791362,-166.19916464819357,163.23421040321222,-0.008318275213241577,0.024502307176589966,0.011988222599029541,-0.04154708981513977,-9.179566479720052,0,1,0,3.1021379600066994,2,0,1,0,3.198586848828929,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8895140906591474,11.048590934085256,2,0,不标准,1,不标准
1,264,-175.99920199033272,-166.30113878472037,163.0177024792094,-0.008069992065429688,0.02448517084121704,0.012769877910614014,-0.04018324613571167,-9.698063205612357,0,1,0,3.1144269737117964,2,0,1,0,3.200738429867613,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8915527628582695,10.844723714173055,2,0,不标准,1,不标准
1,265,-176.07418826158298,-166.16285499622307,162.47205817417947,-0.00796458125114441,0.024493932723999023,0.013386428356170654,-0.04047009348869324,-9.9113332653599,0,1,0,3.1159121479091723,2,0,1,0,3.1978207412514412,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8913505255285572,10.86494744714428,2,0,不标准,1,不标准
1,266,-176.12457721061418,-165.89350816647294,161.01990701919405,-0.007869601249694824,0.02448660135269165,0.01375611126422882,-0.04033595323562622,-10.231069044141236,0,1,0,3.1169101488190227,2,0,1,0,3.1921377165997176,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8906891104120573,10.931088958794266,2,0,不标准,1,不标准
1,267,-176.3182859425802,-165.85853060888107,160.6910480455164,-0.007792443037033081,0.024481147527694702,0.014086544513702393,-0.04035806655883789,-10.459755333699121,0,1,0,3.120746733912876,2,0,1,0,3.191399715256854,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8911265575298442,10.887344247015584,2,0,不标准,1,不标准
1,268,-179.71893817448023,-172.547753603371,162.33669217545702,-0.0016380548477172852,0.018657028675079346,0.012730658054351807,-0.036466747522354126,-7.171184571109222,0,1,0,3.188099875559455,2,0,1,0,3.3325375159646966,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9205605729210566,7.943942707894336,2,0,不标准,1,不标准
1,269,-179.06615612883022,-171.796869256516,162.44979414324098,-0.0025722384452819824,0.019324153661727905,0.012811839580535889,-0.03611290454864502,-7.269286872314211,0,1,0,3.1751709082359003,2,0,1,0,3.316694395562169,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9164986311244332,8.35013688755668,2,0,不标准,1,不标准
1,270,-178.5778143255533,-171.22750907819312,162.7767587135375,-0.002811610698699951,0.01973491907119751,0.01285196840763092,-0.03660425543785095,-7.350305247360183,0,1,0,3.1654988358200513,2,0,1,0,3.304681304737523,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9134371963140104,8.656280368598956,2,0,不标准,1,不标准
1,271,-177.3861291121576,-169.29165472769444,162.12989679412516,-0.0046395063400268555,0.020851492881774902,0.01448066532611847,-0.03897163271903992,-8.094474384463155,0,1,0,3.141896380319587,2,0,1,0,3.2638361683524524,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9043387127536997,9.56612872463003,2,0,不标准,1,不标准
1,272,-177.04464530420637,-168.60622108422035,161.92306376867344,-0.005133479833602905,0.02142786979675293,0.015083566308021545,-0.04028436541557312,-8.438424219986018,0,1,0,3.135132969738758,2,0,1,0,3.249374010781867,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.9013421619558529,9.865783804414708,2,0,不标准,1,不标准
1,273,-176.85179921912922,-167.79801083111232,161.8352287254373,-0.005762845277786255,0.02222573757171631,0.01518017053604126,-0.04238465428352356,-9.053788388016898,0,1,0,3.1313134701844234,2,0,1,0,3.2323213549312313,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8983955047222101,10.160449527778992,2,0,不标准,1,不标准
1,274,-176.71051850036605,-167.4533874963361,160.63792016171018,-0.005876451730728149,0.022815853357315063,0.015178471803665161,-0.04477900266647339,-9.257131004029958,0,1,0,3.128515271599598,2,0,1,0,3.225050050090148,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8969739277679641,10.302607223203585,2,0,不标准,1,不标准
1,275,-176.37636463581808,-167.0226848087442,160.38469873420954,-0.005909949541091919,0.02379104495048523,0.0157536119222641,-0.04611861705780029,-9.353679827073876,0,1,0,3.121897037497466,2,0,1,0,3.2159625327303965,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8947566452086394,10.52433547913606,2,0,不标准,1,不标准
1,276,-176.16128255868327,-166.50216533375007,158.47702886997203,-0.005973339080810547,0.024474143981933594,0.01575446128845215,-0.047235965728759766,-9.659117224933198,0,1,0,3.117637133038254,2,0,1,0,3.2049799456665795,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.892604764052447,10.739523594755296,2,0,不标准,1,不标准
1,277,-175.67778986967878,-165.73387380903426,158.91659279980482,-0.006004542112350464,0.025258302688598633,0.015924036502838135,-0.04826042056083679,-9.943916060644511,0,1,0,3.1080611019280657,2,0,1,0,3.188769546313742,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8889643268106081,11.10356731893919,2,0,不标准,1,不标准
1,278,-175.5146962970033,-165.25039594276592,158.4875618042549,-0.006023824214935303,0.02575775980949402,0.016054630279541016,-0.04821869730949402,-10.264300354237378,0,1,0,3.104830879090513,2,0,1,0,3.178568510589228,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8870681491312575,11.293185086874246,2,0,不标准,1,不标准
1,279,-175.45716440638384,-164.9615266313319,159.03289403110824,-0.005994856357574463,0.026189953088760376,0.01619960367679596,-0.04829034209251404,-10.495637775051932,0,1,0,3.10369140545021,2,0,1,0,3.1724735755958258,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8860468208535579,11.39531791464421,2,0,不标准,1,不标准
1,280,-175.32821722799537,-164.59422067440156,159.35250672318554,-0.005957961082458496,0.0264911949634552,0.016186609864234924,-0.04906743764877319,-10.733996553593812,0,1,0,3.1011374843260637,2,0,1,0,3.164723683718886,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8845921649004634,11.540783509953656,2,0,不标准,1,不标准
1,281,-173.82081331564413,-162.7379650541785,158.60420803454798,-0.0059700608253479,0.027010053396224976,0.015091657638549805,-0.05079096555709839,-11.082848261465642,0,1,0,3.0712819206565984,2,0,1,0,3.1255580233715388,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8748479920980898,12.515200790191017,2,0,不标准,1,不标准
1,282,-172.7836215396734,-162.3659630323926,160.2970141399053,-0.005983203649520874,0.027213960886001587,0.015591546893119812,-0.05362674593925476,-10.417658507280777,0,1,0,3.0507393541611725,2,0,1,0,3.1177090478990546,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8708397744085026,12.916022559149742,2,0,不标准,1,不标准
1,283,-172.81795360691,-162.54363120816353,160.40539972550263,-0.005856543779373169,0.027182787656784058,0.01590646803379059,-0.053588807582855225,-10.274322398746477,0,1,0,3.0514193333033846,2,0,1,0,3.121457718799208,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8714649955909541,12.853500440904586,2,0,不标准,1,不标准
1,284,-172.87552465498223,-163.11036797117097,160.67958570413873,-0.0051839351654052734,0.027265816926956177,0.01626013219356537,-0.05453595519065857,-9.765156683811256,0,1,0,3.052559582494165,2,0,1,0,3.133415457444943,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.873314123285521,12.668587671447895,2,0,不标准,1,不标准
1,285,-172.7727758441164,-163.57148282992387,160.60953350236144,-0.004406273365020752,0.027444154024124146,0.016593411564826965,-0.056935787200927734,-9.201293014192544,0,1,0,3.05052454487775,2,0,1,0,3.143144649772916,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8744003568918587,12.55996431081413,2,0,不标准,1,不标准
1,286,-172.62202037524875,-163.48842501432878,160.01929337432517,-0.0040902793407440186,0.027639806270599365,0.0168016254901886,-0.05886298418045044,-9.13359536091997,0,1,0,3.0475386898839956,2,0,1,0,3.141392189519409,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8737314182687159,12.626858173128408,2,0,不标准,1,不标准
1,287,-172.9275487620783,-163.58978486196077,160.76411292375548,-0.00393405556678772,0.027751147747039795,0.016811132431030273,-0.05986472964286804,-9.337763900117523,0,1,0,3.0535899692598,2,0,1,0,3.14353080950362,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8748876393548357,12.511236064516428,2,0,不标准,1,不标准
1,288,-173.09687213748126,-163.73746051674877,160.603960177941,-0.0037152767181396484,0.027809739112854004,0.016980603337287903,-0.06114393472671509,-9.359411620732487,0,1,0,3.0569435792469117,2,0,1,0,3.1466466597529,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8758009749176204,12.419902508237957,2,0,不标准,1,不标准
1,289,-173.65423036702794,-163.87072420475442,159.2046764022695,-0.0035750865936279297,0.027771562337875366,0.01748141646385193,-0.06138038635253906,-9.783506162273511,0,1,0,3.067982587420226,2,0,1,0,3.149458427854341,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8777563786269976,12.224362137300238,2,0,不标准,1,不标准
1,290,-174.2403043169997,-164.21939737471183,159.27415264128928,-0.003430485725402832,0.02725541591644287,0.01773129403591156,-0.06104886531829834,-10.020906942287866,0,1,0,3.079590337662233,2,0,1,0,3.156815181308988,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8804337203253487,11.956627967465128,2,0,不标准,1,不标准
1,291,-174.80448033131745,-164.27342133685124,160.3469823305748,-0.0032977163791656494,0.026686817407608032,0.017551079392433167,-0.060669898986816406,-10.531058994466207,0,1,0,3.0907643785269507,2,0,1,0,3.1579550481078917,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8821721543484483,11.782784565155168,2,0,不标准,1,不标准
1,292,-175.63117194518242,-165.03758184055732,161.46036985200422,-0.0028567612171173096,0.025513887405395508,0.017461001873016357,-0.06043672561645508,-10.593590104625093,0,1,0,3.107137789734476,2,0,1,0,3.1740782858844936,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8867599165579721,11.324008344202785,2,0,不标准,1,不标准
1,293,-175.4743001532286,-164.89957306056039,161.49282248177377,-0.002855658531188965,0.025530219078063965,0.017424479126930237,-0.06117129325866699,-10.574727092668212,0,1,0,3.1040307951630504,2,0,1,0,3.171166399750157,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.885910192223041,11.408980777695898,2,0,不标准,1,不标准
1,294,-175.50511056800056,-165.05314884399266,161.6380574225856,-0.002736210823059082,0.02552509307861328,0.01739455759525299,-0.06169545650482178,-10.451961724007901,0,1,0,3.1046410246392844,2,0,1,0,3.174406738476115,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8864538018515858,11.354619814841415,2,0,不标准,1,不标准
1,295,-175.60347155134937,-165.7429564160458,161.7988770810504,-0.0022673308849334717,0.025540411472320557,0.01740536093711853,-0.06206128001213074,-9.860515135303558,0,1,0,3.1065891571715802,2,0,1,0,3.1889611827981827,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8887835774074959,11.121642259250407,2,0,不标准,1,不标准
1,296,-175.17525028394135,-166.02319584503456,162.0655037460397,-0.0019193291664123535,0.025558680295944214,0.017273351550102234,-0.06289365887641907,-9.152054438906788,0,1,0,3.0981078289695207,2,0,1,0,3.1948740334703274,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8884209688150374,11.15790311849626,2,0,不标准,1,不标准
1,297,-174.64262031719122,-166.319328951973,161.97367430463777,-0.0017289817333221436,0.025589585304260254,0.01712094247341156,-0.06394574046134949,-8.32329136521821,0,1,0,3.087558587486016,2,0,1,0,3.201122229331715,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8878137623742679,11.218623762573209,2,0,不标准,1,不标准
1,298,-173.98494120002186,-166.94451682934178,161.63451049074476,-0.0015494227409362793,0.02565896511077881,0.016881734132766724,-0.06528186798095703,-7.0404243706800855,0,1,0,3.074532629018056,2,0,1,0,3.2143132445084728,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8878370644978628,11.216293550213718,2,0,不标准,1,不标准
1,299,-172.7652674023761,-166.6887709175091,161.543096199277,-0.0015654563903808594,0.026247620582580566,0.0169295072555542,-0.06736576557159424,-6.076496484867022,0,1,0,3.0503758330702513,2,0,1,0,3.208917189456067,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8836648972978332,11.633510270216686,2,0,不标准,1,不标准
1,300,-171.27587212336098,-166.08980776203916,161.9248680330263,-0.0017015933990478516,0.027370214462280273,0.017125532031059265,-0.06884554028511047,-5.186064361321826,0,1,0,3.0208769474581807,2,0,1,0,3.1962794970756976,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8777162039341945,12.228379606580553,2,0,不标准,1,不标准
1,301,-169.45022395221346,-164.60690411851087,162.803524005879,-0.001895219087600708,0.02826067805290222,0.016446098685264587,-0.06982135772705078,-4.843319833702594,0,1,0,2.9847182545125586,2,0,1,0,3.1649912952798194,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8681942893824534,13.180571061754664,2,0,不标准,1,不标准
1,302,-168.42971710384322,-163.44524870771755,163.0981796509118,-0.002081453800201416,0.0286235511302948,0.01620282232761383,-0.06967517733573914,-4.9844683961256635,0,1,0,2.9645061488274145,2,0,1,0,3.1404812004609166,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8618805669583526,13.811943304164743,2,0,不标准,1,不标准
1,303,-168.51617989705605,-162.9782969263899,163.220236471539,-0.0022683441638946533,0.028727591037750244,0.016006216406822205,-0.06957638263702393,-5.537882970666146,0,1,0,2.9662186264232693,2,0,1,0,3.130628853258935,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8607314088963111,13.926859110368895,2,0,不标准,1,不标准
1,304,-168.19208997147788,-162.56611082295274,163.45318836352877,-0.002340465784072876,0.029076844453811646,0.015651822090148926,-0.06935903429985046,-5.625979148525147,0,1,0,2.95979971817416,2,0,1,0,3.1219320225254736,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8585974222164188,14.140257778358123,2,0,不标准,1,不标准
1,305,-168.08610906353462,-162.07566871966222,163.57404610835806,-0.0023459792137145996,0.029326409101486206,0.01550525426864624,-0.06926947832107544,-6.0104403438724034,0,1,0,2.9577006658107408,2,0,1,0,3.1115840464017936,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8568401946652989,14.315980533470107,2,0,不标准,1,不标准
1,306,-168.2183526146268,-162.00085919719808,163.63061326799703,-0.0023501813411712646,0.029534459114074707,0.015481889247894287,-0.0692400336265564,-6.217493417428727,0,1,0,2.96031987472161,2,0,1,0,3.1100056192090855,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8569871285549217,14.301287144507835,2,0,不标准,1,不标准
1,307,-168.42676584075448,-162.0206386422422,163.642980483189,-0.00236395001411438,0.029668062925338745,0.015508443117141724,-0.06922274827957153,-6.40612719851228,0,1,0,2.964447696263819,2,0,1,0,3.110422951293103,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8576287973021537,14.237120269784631,2,0,不标准,1,不标准
1,308,-168.617838985853,-162.02149407848557,163.63951996671773,-0.0023683905601501465,0.029780983924865723,0.015548184514045715,-0.0692126452922821,-6.596344907367438,0,1,0,2.968232081060934,2,0,1,0,3.1104410003834286,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8581656114980276,14.183438850197238,2,0,不标准,1,不标准
1,309,-168.56358297473415,-162.00764948341674,163.64659244484324,-0.002386122941970825,0.029795467853546143,0.015577897429466248,-0.06918147206306458,-6.555933491317404,0,1,0,2.9671574893200354,2,0,1,0,3.1101488893712355,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.857972665227003,14.2027334772997,2,0,不标准,1,不标准
1,310,-168.5086563137096,-161.9048369928278,163.64357260296944,-0.002421557903289795,0.02979859709739685,0.01561330258846283,-0.06915485858917236,-6.603819320881797,0,1,0,2.966069614721905,2,0,1,0,3.1079796196639804,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8575128330897721,14.24871669102279,2,0,不标准,1,不标准
1,311,-168.52464382950828,-161.89760743079935,163.63130708589935,-0.002427130937576294,0.029799699783325195,0.015644744038581848,-0.06912899017333984,-6.627036398708924,0,1,0,2.966386262630228,2,0,1,0,3.10782708109775,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8575360014674792,14.246399853252079,2,0,不标准,1,不标准
